transaction_id,date,category,product,quantity,price,amount
894,2025-10-27,Продукты,Фрукты,5,8353.5,-41767.5
895,2025-10-21,Одежда,Куртка,7,9106.49,63745.43
896,2025-11-07,Книги,Энциклопедия,9,8132.98,73196.82
897,2025-10-17,Одежда,Джинсы,2,3257.94,6515.88
898,2025-11-04,Книги,Учебник,1,1522.52,1522.52
899,2025-11-07,Книги,Роман,3,4828.94,14486.82
900,2025-10-29,Одежда,Джинсы,2,1368.35,2736.7
901,2025-10-21,Спорт,Гантели,4,945.63,3782.52
902,2025-10-30,Продукты,Хлеб,3,9809.14,-29427.42
903,2025-10-26,Спорт,Скакалка,3,2878.27,8634.81
904,2025-10-21,Продукты,Молоко,5,6997.77,34988.85
905,2025-10-31,Продукты,Хлеб,10,2794.48,27944.8
906,2025-10-20,Одежда,Джинсы,4,7487.48,29949.92
907,2025-10-30,Одежда,Куртка,9,2823.39,25410.51
908,2025-10-19,Спорт,Мяч,1,7822.81,7822.81
909,2025-11-05,Книги,Роман,2,7145.3,14290.6
910,2025-10-17,Одежда,Кроссовки,2,4482.16,8964.32
911,2025-10-23,Книги,Комикс,5,1922.53,9612.65
912,2025-10-17,Спорт,Мяч,6,6694.97,40169.82
913,2025-10-18,Электроника,Телефон,3,753.82,2261.46
914,2025-10-21,Спорт,Гантели,4,8292.33,33169.32
915,2025-10-16,Электроника,Планшет,1,6284.16,6284.16
916,2025-11-09,Продукты,Яйца,8,7197.01,57576.08
917,2025-10-30,Электроника,Ноутбук,4,5608.54,22434.16
918,2025-10-26,Одежда,Куртка,5,5016.81,25084.05
919,2025-10-25,Книги,Роман,3,3035.31,9105.93
920,2025-11-04,Продукты,Фрукты,1,2149.42,2149.42
921,2025-10-27,Одежда,Куртка,7,5442.31,38096.17
922,2025-10-18,Спорт,Коврик,4,7345.2,29380.8
923,2025-10-17,Продукты,Фрукты,7,5106.51,35745.57
924,2025-10-22,Продукты,Фрукты,1,9304.25,9304.25
925,2025-11-03,Книги,Учебник,4,9683.89,38735.56
926,2025-10-30,Спорт,Мяч,1,8117.34,8117.34
927,2025-11-06,Одежда,Куртка,5,4205.42,21027.1
928,2025-10-17,Книги,Роман,5,9716.36,48581.8
929,2025-11-02,Одежда,Куртка,10,5503.86,55038.6
930,2025-10-19,Продукты,Фрукты,4,2028.85,8115.4
931,2025-11-01,Электроника,Телефон,10,1759.84,17598.4
932,2025-10-29,Электроника,Ноутбук,3,1326.87,3980.61
933,2025-10-14,Спорт,Коврик,8,7529.22,60233.76
934,2025-10-12,Спорт,Коврик,10,8173.24,81732.4
935,2025-11-08,Электроника,Наушники,2,2289.59,4579.18
936,2025-10-31,Спорт,Коврик,1,9764.39,9764.39
937,2025-10-11,Спорт,Коврик,2,6882.18,13764.36
938,2025-10-10,Продукты,Молоко,1,2689.73,2689.73
939,2025-10-12,Электроника,Наушники,1,6540.78,-6540.78
940,2025-11-06,Одежда,Футболка,10,7643.49,76434.9
941,2025-10-22,Продукты,Хлеб,9,7175.0,64575.0
942,2025-11-09,Спорт,Скакалка,10,8682.01,86820.1
943,2025-10-13,Спорт,Гантели,7,5626.91,39388.37
944,2025-11-03,Спорт,Коврик,4,3163.94,12655.76
945,2025-10-21,Книги,Энциклопедия,10,889.13,8891.3
946,2025-10-30,Одежда,Куртка,5,9984.49,49922.45
947,2025-10-17,Спорт,Гантели,5,7906.96,39534.8
948,2025-10-10,Одежда,Джинсы,10,2005.58,20055.8
949,2025-10-28,Книги,Комикс,5,3885.46,-19427.3
950,2025-10-21,Продукты,Фрукты,6,8047.66,48285.96
951,2025-10-20,Продукты,Молоко,10,5465.78,54657.8
952,2025-11-03,Книги,Роман,6,5343.2,32059.2
953,2025-10-21,Продукты,Хлеб,10,6074.42,60744.2
954,2025-10-11,Спорт,Мяч,5,7143.68,35718.4
955,2025-11-08,Электроника,Наушники,8,8634.47,69075.76
956,2025-10-12,Спорт,Мяч,2,4678.52,9357.04
957,2025-10-14,Электроника,Телефон,4,4213.02,16852.08
958,2025-10-29,Электроника,Наушники,6,9407.67,56446.02
959,2025-11-09,Электроника,Ноутбук,4,7685.03,30740.12
960,2025-10-24,Одежда,Футболка,4,7785.17,31140.68
961,2025-11-06,Продукты,Хлеб,9,8923.13,80308.17
962,2025-10-28,Книги,Роман,9,6246.8,-56221.2
963,2025-10-16,Книги,Роман,9,563.04,5067.36
964,2025-10-24,Продукты,Яйца,1,6289.36,6289.36
965,2025-10-12,Одежда,Джинсы,6,5078.03,30468.18
966,2025-10-11,Продукты,Молоко,9,9238.36,83145.24
967,2025-10-22,Одежда,Кроссовки,2,2948.33,5896.66
968,2025-11-01,Электроника,Планшет,5,1206.11,6030.55
969,2025-11-09,Одежда,Кроссовки,5,7680.09,38400.45
970,2025-10-19,Спорт,Гантели,3,6559.06,19677.18
971,2025-11-03,Книги,Энциклопедия,7,4398.58,30790.06
972,2025-10-22,Продукты,Фрукты,9,1092.02,9828.18
973,2025-10-28,Книги,Роман,7,9851.26,68958.82
974,2025-10-16,Электроника,Планшет,2,1993.21,3986.42
975,2025-11-08,Электроника,Наушники,5,432.79,2163.95
976,2025-10-30,Книги,Роман,4,5016.96,20067.84
977,2025-11-08,Продукты,Молоко,9,8718.31,78464.79
978,2025-10-12,Книги,Комикс,9,4821.95,43397.55
979,2025-10-13,Спорт,Мяч,10,5831.52,58315.2
980,2025-11-06,Продукты,Молоко,2,6359.5,12719.0
981,2025-11-06,Электроника,Наушники,9,5628.45,50656.05
982,2025-11-01,Одежда,Кроссовки,6,7515.24,45091.44
983,2025-11-03,Книги,Роман,7,4817.04,33719.28
984,2025-11-06,Одежда,Куртка,4,6073.88,24295.52
985,2025-10-30,Спорт,Мяч,1,7309.41,7309.41
986,2025-10-27,Одежда,Джинсы,9,276.91,2492.19
987,2025-10-29,Книги,Комикс,9,6276.2,56485.8
988,2025-10-17,Спорт,Гантели,6,2566.05,15396.3
989,2025-11-05,Книги,Энциклопедия,9,9411.99,84707.91
990,2025-10-24,Одежда,Куртка,7,1482.92,10380.44
991,2025-10-14,Спорт,Мяч,4,4800.84,19203.36
992,2025-10-18,Продукты,Хлеб,5,7973.54,39867.7
993,2025-11-02,Продукты,Хлеб,4,2261.0,9044.0
994,2025-11-07,Электроника,Планшет,2,3658.31,7316.62
995,2025-11-08,Продукты,Молоко,6,1479.82,8878.92
996,2025-10-10,Одежда,Джинсы,10,1581.77,15817.7
997,2025-10-24,Одежда,Джинсы,2,4356.26,8712.52
998,2025-10-21,Спорт,Мяч,4,9369.52,37478.08
999,2025-10-22,Продукты,Хлеб,4,8819.49,35277.96
1000,2025-10-11,Книги,Энциклопедия,8,5496.99,43975.92
